Title,topic
Азымбакиев президенттин администрациясынын тышкы саясат бөлүмүнүн башчысы болуп дайындалды,politika
Мамыржан Рахимов Баткендин чек арадагы айылдарын өнүктүрүү боюнча президенттин өкүлү болуп дайындалды,politika
ӨКМдин басма сөз кызматынын башчысы алмашты,politika
Нурийла Шериева саламаттык сактоо министринин орун басары болуп дайындалды,politika
Тимур Мадяров  президенттин Баткен облусундагы өкүлүнүн орун басары болуп дайындалды,politika
Каныбек Осмоналиев  Мамлекеттик тил  боюнча улуттук комиссиянын төрагасы болуп дайындалды,politika
Сыртбай Мусаев Мамлекеттик тил боюнча улуттук комиссиянын төрагасы кызматынан бошотулду,politika
Саламаттык сактоо министринин санариптик өнүктүрүү боюнча орун басары отставкага кетти,politika
Жамалбек Ырсалиев «Бишкекжылуулукэнерго» ишканасынын директору болуп дайындалды,politika
Олег Попиков Бишкектин вице-мэри болуп дайындалды,politika
Айтмурзаевге “Тоолуу региондорду өнүктүрүү боюнча иш-аракеттердин беш жылдыгы” демилгесин ишке ашыруу милдети жүктөлдү,politika
Жээнбек Кулубаев тышкы иштер министри болуп дайындалды,politika
Кыргыз улуттук “Кабар” маалымат агенттигинин директору алмашты,politika
Таалатбек Масадыков президенттин өзгөчө тапшырмалар боюнча атайын өкүлү болуп дайындалды,politika
Тышкы иштер министрлигинин жамаатына жаңы жетекчи тааныштырылды,politika
Жээнбек Кулубаев тышкы иштер министринин милдетин аткаруучу болуп дайындалды,politika
Руслан Казакбаев тышкы иштер министри кызматынан бошотулду,politika
Марат Үсөналиев Мектеп жана мектептен тышкаркы билим берүү башкармалыгынын башчылыгынан бошотулду,politika
"Султан Алыбаев ""Тазалык"" ишканасынын башчысы болуп дайындалды",politika
Ысык-Көл менен Нарын облустук драма театрларынын жетекчилери алмашты,politika
Жергиликтүү соттун судьясы Иматилла Жолдошовдун ыйгарым укуктары токтотулду,politika
“Тазалык” муниципалдык ишканасынын  жетекчилиги кызматынан бошотулду,politika
Бишкек шаарынын мэриясында кадрдык өзгөрүүлөр болду,politika
Асман шаарын куруу боюнча мамлекеттик дирекциянын башкы директору алмашты,politika
Эрлан Абдылдаев Кыргызстандын Тажикстандагы элчиси болуп дайындалды,politika
Азамат Кадыралиев президенттин протокол кызматынын жетекчиси болуп дайындалды,politika
Жарасул Абдураимов “Кыргызалтындын” жетекчиси болуп дайындалды,politika
Болотбек Борбиев Кыргызстандын Чикагодогу Башкы консулу болуп дайындалды,politika
Муса Жаманбаев Кыргызстандын Өзбекстандагы элчиси болуп дайындалды,politika
Бишкек  мэриясынын түзүмүндө кадрдык өзгөрүүлөр болду,politika
Эркин Тентишев президенттин коомдук башталыштагы кеңешчиси болуп дайындалды,politika
Эркин Тентишев президенттин Чүйдөгү ыйгарым укуктуу өкүлү кызматынан бошотулду,politika
Президенттин Чүй облусундагы ыйгарым укуктуу өкүлү алмашты,politika
Эрнест Дыйканбаев Кризистик кырдаалдарда башкаруу борборунун башчысы болуп дайындалды,politika
Бакыт Төрөбаев министрлер кабинетинин төрагасынын орун басары болуп дайындалды,politika
Кармышаков Стандартташтыруу жана метрология боюнча борбордун директору болуп дайындалды,politika
Өзбек-Кыргыз өнүктүрүү фондунун Башкармалыгынын төрагасы алмашты,politika
Бакыт Төрөбаев министрлер кабинетинин төрагасынын орун басарынын м.а. болуп дайындалды,politika
Азиз Аалиев министрлер кабинетинин төрагасынын орун басары кызматынан бошотулду,politika
Жамалбек Ырсалиев кайрадан Бишкектин вице-мэри болуп дайындалды,politika
Салык кызматынын төрагасынын орун басарлыгына Исламбек Кыдыргычов дайындалды,politika
Индира Шаршенова КР санариптик өнүктүрүү министринин орун басары болуп дайындалды,politika
Рахматулла Эгембердиев “Ыйман” фондунун директору болуп шайланды,politika
Санариптик өнүктүрүү министринин эки орун басары кызматтан бошотулду,politika
Кыргызстандын Балдар укугу боюнча ыйгарым укуктуу өкүлү алмашты,politika
Билим берүү министринин жаңы орун басарлары дайындалды,politika
"""Бишкекжашылчарба"" муниципалдык ишканасына жаңы жетекчи дайындалды",politika
Нурлан Кайыпов Нарын шаардык мэриясынын аппарат жетекчиси болду,politika
Мураталы Тагаев Жети-Өгүз районунун акими болуп дайындалды,politika
Бишкек мэриясында кадрдык өзгөрүүлөр болду,politika
Равшанбек Сабиров президентке караштуу Инвестициялар боюнча агенттиктин директору болуп дайындалды,politika
Азамат Савыралиев Ысык-Көл облустук милициясынын башчысынын орун басары болду,politika
Жусупов КРнын Улуу Британия жана Түндүк Ирландиядагы элчиси болуп дайындалды,politika
Нурсултан Шакир уулу “Ош муниципалдык турак жай” башкармалыгынын башчысы болду,politika
Ишенимден кетти. Салык кызматынын товарларды эсепке алуу пунктунун кызматкери иштен алынды,politika
Сузактагы салык органынын инспектору ишенимден кеткендигине байланыштуу иштен бошотулду,politika
Бактияр Орозов билим берүү министринин биринчи орун басары болуп дайындалды,politika
Алтынбек Сулайманов президенттин Ысык-Көлдөгү өкүлү болуп дайындалды,politika
Мирбек Кожоев президенттин Ысык-Көл облусундагы ыйгарым укуктуу өкүлү кызматынан бошотулду,politika
Юстиция министрлигине караштуу Соттук өкүлчүлүк борборуна жаңы директор дайындалды,politika
Эмилбек Абдыкадыров Бишкек шаарынын мэри болуп дайындалды,politika
Айбек Жунушалиев жаңы кызматка дайындалды. Жарлыкка президент кол койду,politika
Президент Кубатбек Кожоналиевди кызматынан бошотту,politika
"Чолпон Шаикова Чүй облустук ""СТВ"" телеканалынын директору болуп дайындалды",politika
Алмазбек Бейшеналиев билим берүү жана илим министри болуп дайындалды,politika
Аида Исмаилова Кыргызстандын Кореядагы элчиси болуп дайындалды,politika
Динара Кемелова Корея жана Вьетнамдагы элчи кызматынан бошотулду,politika
Канболот Тутуев Нарын шаарынын мэри болуп дайындалды,politika
Биринчи май районунун башчысынын орун басары болуп Улан Сарылбек уулу  дайындалды,politika
Алмазбек Бейшеналиев билим берүү министринин м.а. болуп дайындалды,politika
Болотбек Купешев билим берүү жана илим министри кызматынан бошотулду,politika
КР ТИМ башчысынын орун басары болуп Айбек Молдогазиев  дайындалды,politika
Пробация департаментинин башчысы болуп Кубан Казаков дайындалды,politika
Карыбек Дүйшеев Конституциялык соттун төрагасынын орун басары болуп дайындалды,politika
Айбек Давлетов Жогорку соттун төрагасынын орун басары болуп дайындалды,politika
Нурлан Мусаев Жогорку соттун төрагасынын орун басары болуп дайындалды,politika
Нургүл Бакирова Жогорку соттун төрагасынын орун басары болуп дайыналды,politika
Качыке Эсенканов Жогорку соттун төрагасынын орун басары кызматынан бошотулду,politika
Мирлан Байгончоков Бишкектин биринчи вице-мэри болуп дайындалды,politika
Алмазбек Истамбаев А.Малдыбаев атындагы опера жана балет театрынын башкы директору болуп дайындалды,politika
Дамир Дүйшөнов Шаардык клиникалык тез жардам ооруканасын жетектейт,politika
Нурлан Шаршеналиев Бишкектин вице-мэри болуп дайындалды,politika
Кыргыз-Түрк достук ооруканасынын башкы дарыгеринин орун басары болуп Осмонали Масалиев дайындалды,politika
Ормушева Кыргызпатентке караштуу “Инновациялык борбор” мекемесинин директору болуп дайындалды,politika
Таалайбек Орозов “Бишкексууканал” башкармалыгынын башчысы болду,politika
Рустам Кошонов Анталья шаарына башкы консул болуп дайындалды,politika
Текебаев Кыргызстандын Германиядагы элчиси болуп дайындалды,politika
Эрлан Абдылдаев Кыргызстандын Германиядагы элчиси кызматынан бошотулду,politika
Эмил Өскөнбаев Конституциялык соттун төрагасы болуп дайындалды,politika
Замирбек Базарбеков Жогорку соттун төрагасы болуп дайындалды,politika
Жаныш Рустенбеков Кыргызстандын Тажикстандагы элчиси кызматынан бошотулду,politika
Жогорку соттун төрайымы Нургүл Бакирова кызматынан бошотулду,politika
Карыбек Дүйшеев Конституциялык соттун төрагасы кызматынан бошотулду,politika
Статкомдун төрагасынын биринчи орун басарлыгына Айнура Орозбаева дайындалды,politika
Жаныш Курбанов Нарын шаарынын мэри кызматынан бошотулду,politika
Опера жана балет театрынын жетекчиси Керим Турапов кызматынан бошотулду,politika
Алмазбек Зарылбек уулу юстиция министринин орун басары болуп дайындалды,politika
Гүлнур Жайнакова билим берүү министринин орун басары болуп дайындалды,politika
Билим берүү министринин орун басары Нурлан Өмүров кызматынан бошотулду,politika
Идрис Кадыркулов Кыргызстандын Украинадагы элчиси болуп дайындалды,politika
"Жусупбек Шарипов КРнын Украина, Молдова, Болгария жана Румыниядагы элчиси кызматынан бошотулду",politika
Улукбек Марипов Кыргызстандын Сауд Аравиядагы элчиси болуп дайындалды,politika
"Эркин Тавашаров ""Электр станциялары"" ААКсына жетекчи болуп дайындалды",politika
Дастан Иманалиев КРдагы Америкалык соода палатасынын аткаруучу директору болуп дайындалды,politika
Мамлекеттик бажы кызматынын төрагалыгына Самат Исабеков дайындалды,politika
Таабалды Тиллаев транспорт жана коммуникациялар министринин орун басары болду,politika
Транспорт жана коммуникациялар министринин орун басары болуп Марат Өскөмбаев дайындалды,politika
Мелис Абдибаитов  өзгөчө кырдаалдар министринин жардамчысы болуп дайындалды,politika
Эделбек Кулматов өзгөчө кырдаалдар министринин орун басары болуп дайындалды,politika
Чыңгыз Байсов Биринчи май районунун акиминин орун басары  болуп дайындалды,politika
"Сокулук районунун акимине сөгүш жарыяланып, орун басары кызматтан алынды",politika
Талантбек Иманов санариптик өнүктүрүү министринин м.а. болуп дайындалды,politika
Дастан Догоев санариптик өнүктүрүү министри кызматынан бошотулду,politika
Нурлан Шаршеналиев энергетика жана өнөр жай министринин орун басары кызматынан бошотулду,politika
Союзбек Надырбеков маданият министринин орун басары болуп дайындалды,politika
Нурдин Алишеров айыл чарба министринин биринчи орун басары болуп дайындалды,politika
Алтынбек Жумаев президенттин администрациясынын маалыматтык саясат кызматын жетектейт,politika
Нурай Марс президенттин администрациясынын маалыматтык саясат кызматынын жетекчилигинен бошотулду,politika
Канат Абдрахманов Экономика жана коммерция министрлигинин эмгек жамаатына тааныштырылды,politika
Талантбек Кушчубеков Кыргызстандын Венгриядагы элчиси болуп дайындалды,politika
Аида Касымалиева Кыргызстандын БУУдагы туруктуу өкүлү болуп дайындалды,politika
Ибрагим Жунусов Кыргызстандын Өзбекстандагы элчиси кызматынан бошотулду,politika
Исламбек Мойдинов Кыргызпатенттин директорунун биринчи орун басары болуп дайындалды,politika
Мурат Байдылдаев айыл чарба министринин орун басары болуп дайындалды,politika
«Туратали базары» мамлекеттик ишканасынын директору алмашты,politika
Жетыбаев президенттин иш башкаруучусунун биринчи орун басары болуп дайындалды,politika
Насирдинов Улуттук статистика комитетинин төрагасынын биринчи орун басары болуп дайындалды,politika
"Талантаалы Бакчиев ""Манас"" жана Айтматов академиясынын президенти болуп дайындалды",politika
Тилек Батырканов президенттин иш башкаруучусу болуп дайындалды,politika
Улуттук статистика комитетинин төрагасы алмашты,politika
Нуртемир Мурзабеков Гидрометеорологиялык кызматынын директору болуп дайындалды,politika
Азамат Мамбетов ӨКМ башчысынын биринчи орун басары болуп дайындалды,politika
Осмонбай Борукулов Кыргызгидрометтин директору кызматынан бошотулду,politika
Мамлекеттик кызмат жана ЖӨБ иштери боюнча агенттиктин директорунун орун басарлары дайындалды,politika
Мамлекеттик кадр кызматынын директорунун орун басарлары кызматынан бошотулду,politika
Усубалиев коргоо министринин биринчи орун басары болуп дайындалды,politika
Коргоо министринин биринчи орун басары кызматынан бошотулду,politika
Улуттук кардиология жана терапия борборунун директору алмашты,politika
Жаныш Курбанов Нарын шаарынын мэри болуп дайындалды,politika
Кадамжай районунун акиминин биринчи орун басары кызматынан бошотулду,politika
Өзгөчө кырдаалдар министринин орун басары Ахматов кызматынан бошотулду,politika
“Түндүк электр” ишканасынын жетекчилиги алмашты,politika
УКМК Чек ара кызматынын директорунун биринчи орун басары – Башкы штабдын начальниги алмашты,politika
Бекташов КР УКМК Чек ара кызматынын директорунун биринчи орун басары – Башкы штабдын начальниги кызматынан бошотулду,politika
Разаев УКМКнын төрагасынын орун басары – Киберкоопсуздукту камсыз кылуу боюнча координациялык борборунун директору болуп дайындалды,politika
Жоробаев УКМК төрагасынын орун басары – Киберкоопсуздукту камсыз кылуу боюнча координациялык борборунун директорлугунан бошотулду,politika
Максат Кадыркулов Сүлүктү шаарынын мэри болуп дайындалды,politika
Ат-Башы районунун акиминин биринчи орун басары кызматынан бошотулду,politika
Мамлекеттик салык кызматынын төрагасынын эки орун басары дайындалды,politika
Акылбек Жапаров министрлик жана ведомстволордун статс-катчыларын кызматынан бошотту,politika
Жантаев Мамлекеттик кызмат жана ЖӨБ иштери боюнча мамагенттиктин директору болуп дайындалды,politika
Мамлекеттик кадр кызматынын директору кызматынан бошотулду,politika
КР Социалдык фондунда  кадрдык өзгөрүүлөр болду,politika
КР Улуттук банкынын төрагасынын эки орун басары дайындалды,politika
ОшМУнун ректору Кудайберди Кожобеков ээлеген кызматынан бошотулду,politika
Марсбек уулу Ильич айыл чарба министринин орун басары кызматынан бошотулду,politika
Жергиликтүү сотторго бир катар судьялар дайындалды,politika
Дары каражаттары жана медициналык буюмдар департаментине жаңы жетекчи келди,politika
Алмасбек Абытов президенттин жана министрлер кабинетинин ЖКдагы өкүлү болуп дайындалды,politika
Анарбек Калматов президенттин администрациясынын Ырайым кылуу боюнча комиссиясынын жооптуу катчысы болуп дайындалды,politika
Чыңгыз Эсенгул уулу маданият министринин орун басары болуп дайындалды,politika
Дастан Догоев санариптик өнүктүрүү министринин м.а. болуп дайындалды,politika
Мамлекеттик бажы кызматына жаңы төрага жана анын орун басарлары дайындалды,politika
Президенттин администрациясынын ырайым кылуу боюнча комиссиясынын жооптуу катчысы кызматтан алынды,politika
Нарын шаарына 31 жаштагы Арслан Сталбек уулу мэр болуп шайланды,politika
Руслан Суйналиев  Салык кызматынын төрагасынын орун басары болуп дайындалды,politika
Миргүл Молдоисаева Кыргызстандын БУУдагы туруктуу өкүлү кызматынан бошотулду,politika
Улан Сарбанов Финансы рыногун жөнгө салуу жана көзөмөлдөө мамкызматын жетектемей болду,politika
Президенттин администрациясында кадрдык дайындоолор болду. Жарлыкка Жапаров кол койду,politika
КТРКнын мурдагы директору Алиев Соцфонддун төрагасы болуп дайындалды,politika
Кайрат Иманалиев КТРКнын башкы директорунун м.а. болуп дайындалды,politika
Президент жергиликтүү сотторго бир катар судьяларды дайындады,politika
Жаңы дайындалган финансы министри Бакетаев жалпы жамаатына тааныштырылды,politika
Министрлер кабинетинин мүчөлөрү дайындалды — тизме,politika
Президент министрлер кабинетинин төрагасынын төрт орун басарын дайындады,politika
Акылбек Жапаров министрлер кабинетинин төрагасы болуп дайындалды,politika
Министрлер кабинетинин төрт мүчөсү мурда жүктөлгөн милдеттерин аткаруудан бошотулду,politika
Акылбек Жапаров Министрлер кабинетинин төрагасынын м.а. болуп дайындалды,politika
Марипов Министрлер кабинетинин төрагасынын милдеттерин аткаруудан бошотулду,politika
Сүйүнбек Касмамбетов мамлекеттик катчы болуп дайындалды,politika
"Мамлекеттик катчы Чолпонбек Абыкеев кызматтан бошотулуп, жаңы кызматка дайындалды",politika
Равшанбек Сабиров президенттин кеңешчиси кызматынан бошотулду,politika
Ички иштер министринин биринчи орун басары болуп Адылбек Бийбосунов дайындалды,politika
Соцфонддун төрагасынын жаңы м.а. дайындалды,politika
Мурзаева Баткен облусунун башчысынын орун басары болуп дайындалды,politika
Президент жергиликтүү сотторго бир катар судьяларды дайындады,politika
Ош мэриясынын коомчулук менен байланыш кызматынын жетекчиси алмашты,politika
Гүлнара-Клара Самат ишин айкалыштыруу менен КРнын Армениядагы элчиси болуп дайындалды,politika
Маратбек Акимбеков «ОшТВ» телеканалын жетектейт,politika
Нарын шаарынын мэри отставкага кетти,politika
Нурадил Баясов инвестициялар министринин м.а. болуп дайындалды,politika
Алмамбет Шыкмаматов инвестициялар министри кызматынан бошотулду,politika
Анаркулов Аламүдүн районунун акими болуп дайындалды,politika
Дамир Кулубаев Кара-Кулжа районунун аким болуп дайындалды,politika
Бишкек шаарынын вице-мэри алмашты,politika
«Тазалык» муниципалдык ишканасынын жетекчиси алмашты,politika
Венера Рыскулова Ош шаарынын вице-мэри болуп дайындалды,politika
«Жалалабатэлектро» ААКсынын башкы директору алмашты,politika
Рустам Жокошев “Унаа” мекемесинин директору болуп дайындалды,politika
Исламбек Мойдинов Кыргызпатенттин статс-катчысы болуп дайындалды,politika
Динара Кемелова Кыргызстандын Вьетнамдагы элчиси болуп дайындалды,politika
Русланбек Тагаев Ленин районунун акими болуп дайындалды,politika
Тимур Абдижалил Кыргызстандын Дубайдагы башкы консулу болуп дайындалды,politika
Кыргызстандын Гаунчжоудогу башкы консулу алмашты,politika
Уристем Манапов Ош облусунун башчысынын орун басары болуп дайындалды,politika
«Унаа» мекемесинин директору Турусбек Түмөнбаев ээлеген кызматынан бошотулду,politika
Мирослав Ниязов Кыргызстандын Афганистандагы элчиси кызматынан бошотулду,politika
Ноокен районуна жаңы аким дайындалды,politika
Мирлан Жакыпов “Кыргызкөмүр” ишканасынын директору болуп дайындалды,politika
Бактыбек Бекболотов Кыргызстандын коргоо министри болуп дайындалды,politika
Таалайбек Өмүралиев КР коргоо министри кызматынан бошотулду,politika
Ош шаардык мэриясында кадрдык өзгөрүүлөр болду,politika
Азиз Аалиев  КР министрлер кабинетинин төрагасынын биринчи орун басары болуп дайындалды,politika
Айбек Жунушалиев Бишкек мэринин кызматына расмий киришти,politika
Панфилов районунун акими алмашты,politika
Бишкектин вице-мэрлери алмашты,politika
Максатбек Сазыкулов Бишкектин биринчи вице-мэри болду,politika
Вице-мэр Азамат Сагындык уулу ээлеген кызматынан бошотулду,politika
Жамалбек Ырсалиев Биринчи май  районунун акими болуп дайындалды,politika
"“Кыргызстандын улуттук электр тармактары"" ишканасына жаңы жетекчи дайындалды",politika
Президент жергиликтүү сотторго бир катар судьяларды дайындады,politika
Санжарбек Болотов “Мамлекеттик-жеке өнөктөштүк борборунун” башчысы болуп дайындалды,politika
Мурдагы транспорт министри Мамлекеттик камсыздандыруу компаниясына башчы болду,politika
Миргазы Исаков Бишкек мэриясынын аппарат жетекчиси болуп дайындалды,politika
Айбек Жунушалиев Бишкек шаарынын мэринин м.а. болуп дайындалды,politika
Бишкек шаарынын мэринин милдетин аткаруучу Таалайбек Сарыбашов кызматтан кетти,politika
Башкы прокурордун орун басарлары алмашты,politika
Интеллектуалдык менчик жана инновациялар мамлекеттик агенттигинин директору алмашты,politika
Рахат Керимбаева Кыргызпатенттин директору болуп дайындалды,politika
Транспорт жана коммуникациялар министри алмашты,politika
Жаныкулов Ош облусунун башчысынын орун басары болуп дайындалды,politika
Жээнбек Кулубаев президенттин администрациясынын тышкы саясат бөлүмүнүн башчысы болуп дайындалды,politika
Дастан Дюшекеев Кыргызстандын Казакстандагы элчиси болуп дайындалды,politika
Жергиликтүү соттордун айрым судьяларынын ыйгарым укуктары токтотулду,politika
Бишкек мэриясында кадрдык өзгөрүүлөр болду,politika
Алмазбек Бейшеналиев Кыргызстандын Швейцариядагы элчиси болуп дайындалды,politika
Таалайбек Сарыбашов Бишкек мэриясынын жамаатына тааныштырылды,politika
Таалайбек Сарыбашов Бишкек шаарынын мэринин милдетин аткаруучу болуп дайындалды,politika
Бактыбек Кудайбергенов президенттин иш башкаруучусу болуп дайындалды,politika
Алмаз Мамбетов Ош шаарынын мэринин милдетин аткаруучу болуп дайындалды,politika
Улан Сатиев КТРКнын башкы директорунун орун басары болуп дайындалды,politika
Шаардык муниципалитетте кадрдык өзгөрүүлөр болду,politika
Зиядин Жамалдинов Ош облусунун башчысы болуп дайындалды,politika
Жапаров президенттин аймактардагы ыйгарым укуктуу өкүлдөрүн дайындады,politika
Экономика жана финансы министринин орун басары болуп Жарасул Абдураимов дайындалды,politika
Бекбосун Бөрүбашов президенттин кеңешчиси болуп дайындалды,politika
"Арстанбаев КРнын Австралиядагы, Жаңы Зеландиядагы жана Филиппиндеги элчиси болуп дайындалды",politika
Жаңыл Мамбеталы Жогорку соттун судьясы кызматынан бошотулду,politika
Кожомбердиев Дин иштери боюнча комиссиясынын директорунун орун басары болуп дайындалды,politika
"Архитектура, курулуш жана турак жай-коммуналдык чарба мамагенттигинине жаңы директор дайындалды",politika
Бакытбек Шокенов Статкомдун төрагасынын орун басары болуп дайындалды,politika
Нуруйпа Муканова Антикоррупциялык ишкердик кеңешинин башкы катчысы болуп дайындалды,politika
Таалатбек Масадыков Коопсуздук кеңешинин төрагасынын орун басары болуп дайындалды,politika
Мамидинова пезиденттин администрациясынын укуктук жактан камсыз кылуу бөлүмүнүн башчысы болду,politika
Чүй облсотунун судьясы Дамирбек Оңолбековдун ыйгарым укуктары мөөнөтүнөн мурда токтотулду,politika
Президент Кыргызстандын Пакистандагы жаңы элчисин дайындады,politika
Чолпонбек Абыкеев КРнын мамлекеттик катчысы болуп дайындалды,politika
Чүй башкы суу чарба башкармалыгынын башчысы кызматынан бошотулду,politika
«Кыргыз темир жолунун» башкы директору болуп Азамат Сакиев дайындалды,politika
Садык Шер-Нияз КРнын Франциядагы элчиси жана ЮНЕСКОдогу туруктуу өкүлү болуп дайындалды,politika
Кайрат Осмоналиев Кыргызстандын Азербайжандагы элчиси болуп дайындалды,politika
Жол чарба департаментинин директорлугуна Камилжан Абдыкалыков дайындалды,politika
Юстиция министрлигине жаңы статс-катчы дайындалды,politika
Мамлекеттик бажы кызматынын төрагасынын жаңы орун басары дайындалды,politika
Алтынбек Абдувапов МСК төрагасынын орун басары болуп дайындалды,politika
Энергетика жана өнөр жай министри Доскул Бекмурзаев эмгек жамаатка тааныштырылды,politika
Калманбетов Курулуш жана турак жай-коммуналдык чарба агенттигинин директору болуп дайындалды,politika
Энергетика жана өнөр жай министрлигине жаңы жетекчи дайындалды,politika
Кубанычбек Турдубаев энергетика жана өнөр жай министри кызматынан бошотулду,politika
ССМда министрдин санариптик өнүктүрүү боюнча орун басары дайындалды,politika
Президент жергиликтүү сотторго бир катар судьяларды дайындады,politika
Азамат Болгонбаев Чүй облустук драма театрына директор болуп дайындалды,politika
Мамлекеттик бажы кызматына жаңы жетекчи дайындалды,politika
Аманат Сыдыков Балыкчы шаарынын мэри болуп дайындалды,politika
Президенттин администрациясынын соттор жана прокуратура органдары менен өз ара аракеттенүү бөлүмүнүн башчысы алмашты,politika
Тойгонбай Абдыкаров Дин иштери боюнча мамкомиссиянын директору болуп дайындалды,politika
Жалал-Абад шаарынын биринчи вице-мэри болуп Азамат Раматиллаев дайындалды,politika
Чүй-Бишкек юстиция башкармалыгына жаңы жетекчи дайындалды,politika
Мукашев КРнын БУУга караштуу уюмдардын туруктуу  өкүлү кызматынан бошотулду,politika
Бейшеналиев КРнын БУУдагы жана Женевадагы эл аралык башка уюмдардагы өкүлү болуп дайындалды,politika
Орозбек Сыдыков юстиция министринин орун басары болуп дайындалды,politika
Кармышаков президенттин администрациясынын жетекчисинин биринчи орун басары болуп дайындалды,politika
Акылбек Жапаров экономика жана финансы министри болуп дайындалды,politika
Президенттин администрациясынын жетекчисинин биринчи орун басары кызматынан бошотулду,politika
Интеллектуалдык менчик жана инновациялар боюнча агенттигине жаңы директор дайындалды,politika
Тургунбеков Финчалгындоо мамлекеттик кызматынын төрагасы болуп дайындалды,politika
Ысык-Көл облусуна жаңы прокурор дайындалды,politika
Кыргызстандын чет өлкөлөрдөгү элчилери менен башкы консулдары дайындалды,politika
Залкарбек Карыбеков Мамлекеттик каттоо кызматынын төрагасынын м.а. болуп дайындалды,politika
Дастан Догоев Санариптик өнүктүрүү министрлигинин жамаатына тааныштырылды,politika
Президенттин администрациясынын бир катар түзүмдүк бөлүмдөрүнүн жетекчилери дайындалды,politika
Догоев министрлер кабинетинин төрагасынын орун басары – санариптик өнүктүрүү министри болуп дайындалды,politika
Азамат Дыйканбаев санариптик өнүктүрүү министри кызматынан бошотулду,politika
Жунушалиев министрлер кабинетинин төрагасынын биринчи орун басары болуп дайындалды,politika
Новиков министрлер кабинетинин төрагасынын биринчи орун басары кызматынан бошотулду,politika
Бишкек шаардык милициясынын башчысы болуп Азамат Ногойбаев дайындалды,politika
Артем Новиков Россия-Кыргыз өнүктүрүү фондунун төрагасы болуп дайындалды,politika
Жыпариса Рысбекова КРнын Балдар укугу боюнча ыйгарым укуктуу өкүлү болуп дайындалды,politika
Жогорку соттун судьясы Памирдин Жумагулов кызматынан бошотулду,politika
Эсен Шерботоев “Кыргыз почтасынын” башкы директору болуп дайындалды,politika
Соцфонддун төрагасынын эки орун басары алмашты,politika
Алмаз Мамбетов президенттин иш башкаруучусу болуп дайындалды,politika
Нурай Марс президенттин администрациясынын маалыматтык саясат бөлүмүнүн башчысы болуп дайындалды,politika
Президенттин администрациясынын түзүмдүк бөлүмдөрүнүн жетекчилери дайындалды,politika
Эрбол Султанбаев президенттин басма сөз катчысы болуп дайындалды,politika
Адылбек Касымалиев президенттин администрациясынын жетекчисинин орун басары болуп дайындалды,politika
Жаныбек Орозалиев Социалдык фонддун төрагасы болуп дайындалды,politika
Социалдык фонддун төрагасы Уланбек Асанов кызматтан бошотулду,politika
Элчибек Жантаев Аймактарды өнүктүрүү агенттигинин жамаатына тааныштырылды,politika
Ысык-Көл облусунун мурдагы башчысы Элчибек Жантаев жаңы кызматка дайындалды,politika
Ысык-Көл облусунун башчысы алмашты,politika
Виктория Мозгачева кайрадан Бишкек шаарынын вице-мэри болуп дайындалды,politika
Чолпонбек Абыкеев Улукбек Мариповдун кеңешчиси болуп дайындалды,politika
Марат Иманкулов КР Коопсуздук кеңешинин катчысы болуп дайындалды,politika
Рыскелди Мусаев КР Коопсуздук кеңешинин катчысы кызматынан бошотулду,politika
Руслан Кыдырмышев президенттин коомдук башталыштагы кеңешчиси болуп дайындалды,politika
Баткендин чек арадагы айылдарын калыбына келтирүү жана өнүктүрүү маселелери боюнча президенттин атайын өкүлү дайындалды,politika
Азамат Дыйканбаев Санариптик өнүктүрүү министрлигинин жамаатына тааныштырылды,politika
Министрлер Кабинетинин мүчөлөрү дайындалды,politika
Азамат Дыйканбаев Министрлер Кабинетинин төрагасынын орун басары - санариптик өнүктүрүү министри болуп дайындалды,politika
Жылдыз Бакашова КР Министрлер Кабинетинин төрагасынын орун басары болуп дайындалды,politika
Улукбек Кармышаков КР Министрлер Кабинетинин төрагасынын орун басары болуп дайындалды,politika
Артем Новиков КР Министрлер Кабинетинин төрагасынын биринчи орун басары болуп дайындалды,politika
Улукбек Марипов КР Министрлер Кабинетинин төрагасы болуп дайындалды,politika
Абдирашит Ташбалтаев өкмөттүн Баткен облусундагы өкүлүнүн орун басары болуп дайындалды,politika
Баткен жана Лейлек райондоруна жаңы акимдер дайындалды,politika
Абдикарим Алимбаев Баткен облусунун башчысы болуп дайындалды,politika
Кадамжай районунун акиминин биринчи орун басары да кызматтан кетти,politika
Акылбек Орозов Баткен районунун акими кызматынан бошотулду,politika
Баймурат Бекмуратов Лейлек районунун акими кызматынан бошотулду,politika
Баткен облусунун башчысы Өмүрбек Суваналиев отставкага кетти,politika
Бишкектин вице-мэри Айжан Чыныбаева кызматтан кетерин билдирди,politika
Арзыбек Бурканов премьер-министрдин кеңешчиси кызматынан бошотулду,politika
Алмаз Ибрагимов Президенттин коомдук башталыштагы кеңешчиси болуп дайындалды,politika
Эне-баланы коргоо улуттук борборунун директору Узакбаев кызматынан бошотулду,politika
Жергиликтүү сотторго бир катар судьялар дайындалды,politika
Сатыбалдиев Коопсуздук кеңешинин катчысынын биринчи орун басары болуп дайындалды,politika
Башкы прокурор Сыймык Жапыкеевдин кызматтан кетүү тууралуу арызын кабыл алды,politika
Акылбек Мазарипов ӨКМ башчысынын орун басары болуп дайындалды,politika
Союзбек Надырбеков Мамагенттиктин директорунун орун басары болуп дайындалды,politika
